"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Ajax","Action,Shooter,Scrolling","Ajax is an Action game, developed and published by Konami,which was released in 1987.","10.0","7.8","n/a","Konami","1987 ","http://www.gamefaqs.com/arcade/565459-ajax"
"Angler Dangler","Sports,Nature,Fishing","Angler Dangler is a Sports game, published by Data East,which was released in 1982.","n/a","n/a","n/a","Data East","1982 ","http://www.gamefaqs.com/arcade/566459-angler-dangler"
"Angler King","Sports,Nature,Fishing","Angler King is a Sports game, developed and published by Namco,which was released in Japan in 1999.","n/a","n/a","n/a","Namco","1999 ","http://www.gamefaqs.com/arcade/955832-angler-king"
"B-Wings","Action,Shooter,Scrolling","B-Wings is an Action game, developed and published by Data East,which was released in 1984.","n/a","n/a","n/a","Data East","1984 ","http://www.gamefaqs.com/arcade/566796-b-wings"
"B. Rap Boys","Action,Beat-'Em-Up","B. Rap Boys is an Action game, developed and published by Kaneko,which was released in 1992.","n/a","7.0","n/a","Kaneko","1992 ","http://www.gamefaqs.com/arcade/566547-b-rap-boys"
"B.O.T.S.S.","Action,General","B.O.T.S.S. is an Action game, developed and published by Jaleco Entertainment,which was released in 1991.","n/a","n/a","n/a","Jaleco Entertainment","1991 ","http://www.gamefaqs.com/arcade/566548-botss"
"Baby Pac-Man","Action,General","Baby Pac-Man is an Action game, developed and published by Bally/Midway,which was released in 1982.","8.0","6.0","n/a","Bally/Midway","1982 ","http://www.gamefaqs.com/arcade/563939-baby-pac-man"
"Back Fire","Action,Shooter,Scrolling","Back Fire is an Action game, developed and published by Tecmo,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/arcade/566549-back-fire"
"Back Street Soccer","Sports,Traditional,Soccer,Sim","Back Street Soccer is a Sports game, developed and published by SunA Electronics,which was released in 1996.","n/a","5.5","n/a","SunA Electronics","1996 ","http://www.gamefaqs.com/arcade/566550-back-street-soccer"
"Backfire!","Driving,Racing,Arcade","Backfire! is a Driving game, developed and published by Data East,which was released in Japan in 1995.","n/a","n/a","n/a","Data East","1995 ","http://www.gamefaqs.com/arcade/566551-backfire"
"Bad Dudes vs. Dragon Ninja","Action,Beat-'Em-Up","The opponents in your battle for supremacy are four types of Evil Ninja star-throwing Assassins whose skills are many and dangerous! Also out to spoil your day are Acrobatic Women Warriors and vicious Guard Dogs. At the end of each level you must overcome the Ninja Master in order to progress. Some examples of these superhuman villains are: A fire-breathing Fat Man, an Armor Clad Giant and the Green and Gruesome Giant Ninja - who has a disconcerting habit of suddenly multiplying into an army!","5.9","6.9","n/a","Data East","1988 ","http://www.gamefaqs.com/arcade/563940-bad-dudes-vs-dragon-ninja"
"Badlands (1984)","Action,Shooter,First-Person,Fantasy","Badlands (1984) is an Action game, developed and published by Konami,which was released in 1984.","n/a","7.7","n/a","Konami","1984 ","http://www.gamefaqs.com/arcade/566552-badlands-1984"
"Badlands (1989)","Driving,Racing,Arcade","Badlands (1989) is a Driving game, developed and published by Atari Games (Midway),which was released in 1989.","7.0","8.5","n/a","Atari Games (Midway)","1989 ","http://www.gamefaqs.com/arcade/920193-badlands-1989"
"Bagman","Action,Platformer,2D","Bagman is an Action game, developed by Valadon Automation and published by Stern,which was released in 1982.","7.0","5.0","n/a","Valadon Automation","1982 ","http://www.gamefaqs.com/arcade/584079-bagman"
"Bakatonosama Majong Manyuuki","Miscellaneous,Board Games","Bakatonosama Majong Manyuuki is a Miscellaneous game, published by Monolith (Japan),which was released in Japan in 1991.","n/a","n/a","n/a","Monolith (Japan)","1991 ","http://www.gamefaqs.com/arcade/566578-bakatonosama-majong-manyuuki"
"Baku Baku Animal","Miscellaneous,Puzzle,General","Baku Baku Animal is a Miscellaneous game, developed and published by Sega,which was released in Japan in 1995.","n/a","n/a","n/a","Sega","1995 ","http://www.gamefaqs.com/arcade/566553-baku-baku-animal"
"The Last Blade 2","Action,Fighting,2D","The Last Blade 2, originally released in 1998, is the sequel to the fighting game, The Last Blade, which was released a year before. It picks up where the previous title left off and takes the story of battling at the gates of hell to its climax. This time around, there are 16 unique swordsmen from which to choose. Choose from 2 sword types (Strength and Attack). Deflect your enemy's attacks with &quot;Repel&quot;. You can also cancel game-changing special moves like &quot;Super Secret Slice&quot; or &quot;Hidden Secret Slice&quot; with a &quot;Sublime Slash&quot;, which connects to Super Secret Slice - just like in the previous title. And there are even some new features like aerial repels, aerial guards and knockdown recovery. Take your battles to a whole 'nother level!","7.3","8.7","n/a","SNK","1998 ","http://www.gamefaqs.com/arcade/562850-the-last-blade-2"
"The Last Blade","Action,Fighting,2D","1863. History's hidden secret is revealed. During the age known as &quot;Bakumatsu&quot;, 135 years ago, chaos rules! It's all yours: A new type of weapon fighting game in which Power and Speed weapons, in addition to various Repel moves can be used to experience a new sensation in video game thrills!","8.5","8.0","n/a","SNK","1997 ","http://www.gamefaqs.com/arcade/564182-the-last-blade"
"Bakuretsu Breaker","Action,Shooter,Scrolling","Bakuretsu Breaker is an Action game, developed and published by Kaneko,which was released in Japan in 1992.","n/a","n/a","n/a","Kaneko","1992 ","http://www.gamefaqs.com/arcade/567203-bakuretsu-breaker"
"Lethal Crash Race","Driving,Racing,Arcade","Lethal Crash Race is a Driving game, developed by Video System and published by Mc O'River,which was released in 1993.","8.0","8.0","n/a","Video System","1993 ","http://www.gamefaqs.com/arcade/567206-lethal-crash-race"
"Bakuretsu Quiz Ma-Q Dai Bouken","Miscellaneous,Trivia / Game Show","Bakuretsu Quiz Ma-Q Dai Bouken is a Miscellaneous game, developed and published by Namco,which was released in 1992.","n/a","n/a","n/a","Namco","1992 ","http://www.gamefaqs.com/arcade/584249-bakuretsu-quiz-ma-q-dai-bouken"
"Bakutotsu Kijuutei: BaRaDuKe II","Action,Shooter,Scrolling","Bakutotsu Kijuutei: BaRaDuKe II is an Action game, developed and published by Namco,which was released in Japan in 1988.","2.0","n/a","n/a","Namco","1988 ","http://www.gamefaqs.com/arcade/566565-bakutotsu-kijuutei-baraduke-ii"
"Bal Cube","Action,General","Bal Cube is an Action game, published by Metro3D,which was released in Japan in 1996.","9.0","8.5","n/a","Metro3D","1996 ","http://www.gamefaqs.com/arcade/566554-bal-cube"
"Ball Park","Sports,Traditional,Baseball,Sim","Ball Park is a Sports game, developed and published by Taito Corporation,which was released in 1979.","n/a","n/a","n/a","Taito Corporation","1979 ","http://www.gamefaqs.com/arcade/566555-ball-park"
"Ball Park II","Sports,Traditional,Baseball,Sim","Ball Park II is a Sports game, developed and published by Taito Corporation,which was released in 1979.","n/a","n/a","n/a","Taito Corporation","1979 ","http://www.gamefaqs.com/arcade/566556-ball-park-ii"
"Ballistics","Driving,Racing,Futuristic","Ballistics is a Driving game, developed by GRIN and published by Triotech Amusement,which was released in 2002.","n/a","n/a","n/a","GRIN","January 2002 ","http://www.gamefaqs.com/arcade/958428-ballistics"
"Balloon Bomber","Action,Shooter,Scrolling","Balloon Bomber is an Action game, developed and published by Taito Corporation,which was released in 1980.","n/a","5.0","n/a","Taito Corporation","1980 ","http://www.gamefaqs.com/arcade/566558-balloon-bomber"
"Balloon Brothers","Miscellaneous,Puzzle,General","Balloon Brothers is a Miscellaneous game, developed by East Technology and published by Taito Corporation,which was released in Japan in 1992.","n/a","5.0","n/a","East Technology","1992 ","http://www.gamefaqs.com/arcade/566559-balloon-brothers"
"Baluba-Louk No Densetsu","Action,Platformer,2D","Baluba-Louk No Densetsu is an Action game, published by Able Corp,which was released in Japan in 1986.","n/a","n/a","n/a","Able Corp","1986 ","http://www.gamefaqs.com/arcade/566560-baluba-louk-no-densetsu"
"Banbam","Action,General","Banbam is an Action game, published by Sun Electronics,which was released in 1984.","n/a","n/a","n/a","Sun Electronics","1984 ","http://www.gamefaqs.com/arcade/569305-banbam"
"Bandido","Action,Shooter,Scrolling","Bandido is an Action game, developed and published by Nintendo,which was released in Japan in 1979.","n/a","6.0","n/a","Nintendo","1980 ","http://www.gamefaqs.com/arcade/566561-bandido"
"Bang Bang Ball","Miscellaneous,Puzzle,General","Bang Bang Ball is a Miscellaneous game, developed and published by Banpresto,which was released in Japan in 1996.","n/a","n/a","n/a","Banpresto","1996 ","http://www.gamefaqs.com/arcade/566562-bang-bang-ball"
"Bang Bead","Action,General","Bang Bead is an Action game, developed by Visco and published by SNK,which was released in Japan in 2000.","n/a","n/a","n/a","Visco","2000 ","http://www.gamefaqs.com/arcade/566563-bang-bead"
"Bang!","Action,Shooter,Light Gun","Bang! is an Action game, developed by Bit Managers and published by Gaelco SA,which was released in 1998.","n/a","n/a","n/a","Bit Managers","1998 ","http://www.gamefaqs.com/arcade/566564-bang"
"Bank Panic","Action,General","Set against the background of America's pioneer era, you as the HERO, are a quick draw artist - whose job it is to protect the customers who are depositing money at the bank. You'll need a sharp eye and fast reflexes to succeed.","9.0","8.5","n/a","Sanritsu","1983 ","http://www.gamefaqs.com/arcade/584031-bank-panic"
"BaRaDuke","Action,Shooter,Scrolling","Very peaceful and friendly planet, PACCET Planet, was attacked by mystery creatures. The people in PACCET Planet were all captured. You who went to investigate PACCET Planet found out that Baraduke Fortress of evil OCTY is built under the ground of beautiful PACCET Planet. Now you are the only one who can save this planet! Get armed with wave cannon and shield, and wipe OCTY out!!","n/a","n/a","n/a","Namco","1985 ","http://www.gamefaqs.com/arcade/584196-baraduke"
"Barracuda","Action,General","Barracuda is an Action game, developed and published by Coinex,which was released in 1981.","n/a","n/a","n/a","Coinex","1981 ","http://www.gamefaqs.com/arcade/566566-barracuda"
"Barricade","Action,General","Barricade is an Action game, developed and published by Ramtek,which was released in 1976.","n/a","n/a","n/a","Ramtek","1976 ","http://www.gamefaqs.com/arcade/566567-barricade"
"Barricade II","Action,General","Barricade II is an Action game, developed and published by Taito Corporation,which was released in 1977.","n/a","n/a","n/a","Taito Corporation","1977 ","http://www.gamefaqs.com/arcade/566569-barricade-ii"
"Barrier","Action,General","Barrier is an Action game, developed and published by Vectorbeam,which was released in 1978.","n/a","n/a","n/a","Vectorbeam","1978 ","http://www.gamefaqs.com/arcade/566570-barrier"
"Baseball Heroes","Sports,General","Baseball Heroes is a Sports game, developed and published by Konami,which was released in Japan in 2005.","n/a","n/a","n/a","Konami","Nov 10, 2005 ","http://www.gamefaqs.com/arcade/606452-baseball-heroes"
"Baseball Heroes 2","Sports,General","Baseball Heroes 2 is a Sports game, developed and published by Konami,which was released in Japan in 2006.","n/a","n/a","n/a","Konami","Oct 25, 2006 ","http://www.gamefaqs.com/arcade/606455-baseball-heroes-2"
"Baseball Heroes 2008 Seiha","Sports,General","Baseball Heroes 2008 Seiha is a Sports game, developed and published by Konami,which was released in Japan in 2008.","n/a","n/a","n/a","Konami","Oct 22, 2008 ","http://www.gamefaqs.com/arcade/606453-baseball-heroes-2008-seiha"
"Baseball Heroes 2009 Hasha","Sports,General","Baseball Heroes 2009 Hasha is a Sports game, developed and published by Konami,which was released in Japan in 2009.","n/a","n/a","n/a","Konami","Oct 28, 2009 ","http://www.gamefaqs.com/arcade/606505-baseball-heroes-2009-hasha"
"Baseball Heroes 2009 Hasha Power Up Version","Sports,General","Baseball Heroes 2009 Hasha Power Up Version is a Sports game, developed and published by Konami,which was released in Japan in 2010.","n/a","n/a","n/a","Konami","April 2010 ","http://www.gamefaqs.com/arcade/606393-baseball-heroes-2009-hasha-power-up-version"
"Baseball Heroes 2010 Winner","Sports,General","Baseball Heroes 2010 Winner is a Sports game, developed and published by Konami,which was released in Japan in 2010.","n/a","n/a","n/a","Konami","Sep 22, 2010 ","http://www.gamefaqs.com/arcade/606394-baseball-heroes-2010-winner"
"Baseball Heroes 2011","Action,General","Baseball Heroes 2011 is an Action game, developed and published by Konami,which was released in Japan in 2011.","n/a","n/a","n/a","Konami","Sep 21, 2011 ","http://www.gamefaqs.com/arcade/631633-baseball-heroes-2011"
